t,size,X,a,e,r,q,x
12.915,932,49,0.0536480686695279,0.255364806866953,0.21244635193133,0.425965665236052,0.0525751072961373
12.92,935,49,0.0491978609625668,0.257754010695187,0.21283422459893,0.427807486631016,0.0524064171122995
12.925,939,49,0.0479233226837061,0.257720979765708,0.21405750798722,0.428115015974441,0.0521831735889244
12.93,944,49,0.0508474576271186,0.257415254237288,0.213983050847458,0.425847457627119,0.051906779661017
12.935,948,49,0.0516877637130802,0.258438818565401,0.213080168776371,0.425105485232068,0.0516877637130802
12.94,951,49,0.0504731861198738,0.257623554153523,0.212407991587802,0.427970557308097,0.0515247108307045
12.945,954,49,0.0492662473794549,0.257861635220126,0.213836477987421,0.427672955974843,0.0513626834381551
12.95,956,50,0.0439330543933054,0.260460251046025,0.214435146443515,0.428870292887029,0.0523012552301255
12.955,959,50,0.0385818561001043,0.264859228362878,0.214807090719499,0.429614181438999,0.0521376433785193
12.96,964,50,0.0363070539419087,0.265560165975104,0.215767634854772,0.430497925311203,0.0518672199170125
12.965,967,51,0.0299896587383661,0.268872802481903,0.217166494312306,0.431230610134436,0.0527404343329886
12.97,972,51,0.0308641975308642,0.268518518518519,0.216049382716049,0.432098765432099,0.0524691358024691
12.975,978,52,0.0337423312883436,0.267893660531697,0.215746421267894,0.429447852760736,0.0531697341513292
12.98,979,52,0.0316649642492339,0.268641470888662,0.215526046986721,0.431052093973442,0.0531154239019408
12.985,984,52,0.0284552845528455,0.268292682926829,0.215447154471545,0.434959349593496,0.0528455284552846
12.99,987,52,0.0263424518743668,0.270516717325228,0.214792299898683,0.435663627152989,0.0526849037487335
12.995,991,52,0.0232088799192735,0.271442986881937,0.214934409687185,0.437941473259334,0.0524722502522704
13,993,52,0.0211480362537764,0.272910372608258,0.214501510574018,0.439073514602216,0.0523665659617321
13.005,1002,53,0.0269461077844311,0.271457085828343,0.213572854291417,0.435129740518962,0.0528942115768463
13.01,1012,53,0.0306324110671937,0.269762845849802,0.211462450592885,0.435770750988142,0.0523715415019763
13.015,1015,53,0.0285714285714286,0.269950738916256,0.210837438423645,0.438423645320197,0.0522167487684729
13.02,1020,53,0.0313725490196078,0.269607843137255,0.209803921568627,0.437254901960784,0.0519607843137255
13.025,1026,53,0.0321637426900585,0.269980506822612,0.209551656920078,0.436647173489279,0.0516569200779727
13.03,1032,54,0.0368217054263566,0.268410852713178,0.208333333333333,0.434108527131783,0.0523255813953488
13.035,1033,54,0.0358180058083253,0.269119070667957,0.208131655372701,0.434656340755082,0.0522749273959342
13.04,1039,56,0.0336862367661213,0.268527430221367,0.208854667949952,0.435033686236766,0.053897978825794
13.045,1046,56,0.0325047801147228,0.270554493307839,0.207456978967495,0.435946462715105,0.0535372848948375
13.05,1050,56,0.0323809523809524,0.26952380952381,0.208571428571429,0.436190476190476,0.0533333333333333
13.055,1056,57,0.03125,0.269886363636364,0.207386363636364,0.4375,0.0539772727272727
13.06,1064,57,0.0328947368421053,0.269736842105263,0.208646616541353,0.43515037593985,0.0535714285714286
13.065,1066,57,0.0272045028142589,0.271106941838649,0.210131332082552,0.438086303939962,0.0534709193245779
13.07,1069,57,0.0252572497661366,0.27221702525725,0.209541627689429,0.439663236669785,0.0533208606173994
13.075,1075,58,0.026046511627907,0.271627906976744,0.209302325581395,0.43906976744186,0.053953488372093
13.08,1083,58,0.0304709141274238,0.271468144044321,0.207756232686981,0.436749769159741,0.0535549399815328
13.085,1089,59,0.0312213039485767,0.269972451790634,0.20752984389348,0.437098255280073,0.054178145087236
13.09,1094,59,0.0310786106032907,0.270566727605119,0.206581352833638,0.437842778793419,0.0539305301645338
13.095,1101,59,0.0354223433242507,0.269754768392371,0.205267938237965,0.435967302452316,0.0535876475930972
13.1,1106,59,0.0343580470162749,0.270343580470163,0.206148282097649,0.435804701627486,0.0533453887884268
13.105,1109,60,0.0333633904418395,0.26961226330027,0.206492335437331,0.436429215509468,0.0541027953110911
13.11,1114,61,0.0341113105924596,0.270197486535009,0.206463195691203,0.434470377019749,0.0547576301615799
13.115,1119,61,0.0375335120643432,0.26988382484361,0.205540661304736,0.432529043789097,0.0545129579982127
13.12,1125,62,0.0391111111111111,0.270222222222222,0.204444444444444,0.431111111111111,0.0551111111111111
13.125,1130,63,0.0389380530973451,0.269026548672566,0.205309734513274,0.430973451327434,0.0557522123893805
13.13,1137,63,0.0422163588390501,0.268249780123131,0.204045734388742,0.430079155672823,0.0554089709762533
13.135,1141,63,0.0368098159509202,0.269062226117441,0.205959684487292,0.432953549517967,0.0552147239263804
13.14,1144,63,0.0340909090909091,0.270979020979021,0.206293706293706,0.433566433566434,0.0550699300699301
13.145,1149,63,0.0348128807658834,0.273281114012185,0.205395996518712,0.431679721496954,0.0548302872062663
13.15,1155,64,0.0303030303030303,0.276190476190476,0.205194805194805,0.432900432900433,0.0554112554112554
13.155,1164,64,0.0352233676975945,0.274914089347079,0.20360824742268,0.43127147766323,0.0549828178694158
13.16,1171,64,0.0392826643894108,0.274978650725875,0.202391118701964,0.42869342442357,0.0546541417591802
13.165,1181,65,0.0457239627434378,0.272650296359018,0.201524132091448,0.42506350550381,0.0550381033022862
13.17,1185,65,0.0455696202531646,0.271729957805907,0.20168776371308,0.426160337552743,0.0548523206751055
13.175,1190,65,0.0470588235294118,0.271428571428571,0.201680672268908,0.425210084033613,0.0546218487394958
13.18,1193,66,0.0435875943000838,0.273260687342833,0.202849958088852,0.424979044425817,0.0553227158424141
13.185,1200,66,0.0483333333333333,0.271666666666667,0.2025,0.4225,0.055
13.19,1207,66,0.0447390223695112,0.271748135874068,0.204639602319801,0.424192212096106,0.0546810273405137
13.195,1212,67,0.0404290429042904,0.274752475247525,0.206270627062706,0.423267326732673,0.0552805280528053
13.2,1220,68,0.0418032786885246,0.273770491803279,0.205737704918033,0.422950819672131,0.0557377049180328
13.205,1224,68,0.042483660130719,0.274509803921569,0.205065359477124,0.422385620915033,0.0555555555555556
13.21,1229,69,0.0414971521562246,0.274206672091131,0.205858421480879,0.422294548413344,0.0561432058584215
13.215,594,28,0.0404040404040404,0.272727272727273,0.21043771043771,0.429292929292929,0.0471380471380471
13.22,597,28,0.0402010050251256,0.273031825795645,0.209380234505863,0.430485762144054,0.0469011725293132
13.225,598,28,0.0384615384615385,0.27257525083612,0.209030100334448,0.433110367892977,0.0468227424749164
13.23,601,29,0.0366056572379368,0.27287853577371,0.211314475873544,0.430948419301165,0.0482529118136439
13.235,603,29,0.0281923714759536,0.27363184079602,0.213930348258706,0.436152570480929,0.0480928689883914
13.24,608,30,0.0296052631578947,0.273026315789474,0.213815789473684,0.434210526315789,0.0493421052631579
13.245,613,30,0.034257748776509,0.274061990212072,0.212071778140294,0.430668841761827,0.0489396411092985
13.25,615,30,0.0357723577235772,0.273170731707317,0.213008130081301,0.429268292682927,0.0487804878048781
13.255,619,30,0.0355411954765751,0.274636510500808,0.21486268174475,0.426494345718901,0.0484652665589661
13.26,626,30,0.0399361022364217,0.271565495207668,0.212460063897764,0.428115015974441,0.0479233226837061
13.265,629,31,0.0397456279809221,0.27027027027027,0.211446740858506,0.429252782193959,0.0492845786963434
13.27,633,31,0.042654028436019,0.268562401263823,0.210110584518167,0.429699842022117,0.0489731437598736
13.275,635,32,0.0377952755905512,0.269291338582677,0.211023622047244,0.431496062992126,0.0503937007874016
13.28,639,32,0.0359937402190923,0.270735524256651,0.211267605633803,0.431924882629108,0.0500782472613459
13.285,640,32,0.025,0.271875,0.215625,0.4375,0.05
13.29,643,32,0.0248833592534992,0.270606531881804,0.214618973561431,0.440124416796268,0.0497667185069984
13.295,649,34,0.0292758089368259,0.269645608628659,0.212634822804314,0.436055469953775,0.0523882896764253
13.3,654,34,0.0336391437308868,0.270642201834862,0.211009174311927,0.432721712538226,0.0519877675840979
13.305,657,34,0.030441400304414,0.273972602739726,0.211567732115677,0.432267884322679,0.0517503805175038
13.31,662,34,0.0377643504531722,0.27190332326284,0.209969788519637,0.429003021148036,0.0513595166163142
13.315,663,34,0.0346907993966818,0.274509803921569,0.209653092006033,0.429864253393665,0.0512820512820513
13.32,666,34,0.03003003003003,0.273273273273273,0.211711711711712,0.433933933933934,0.0510510510510511
13.325,667,35,0.0209895052473763,0.274362818590705,0.212893553223388,0.43928035982009,0.0524737631184408
13.33,670,35,0.0194029850746269,0.27910447761194,0.211940298507463,0.437313432835821,0.0522388059701493
13.335,676,35,0.0251479289940828,0.276627218934911,0.210059171597633,0.436390532544379,0.0517751479289941
13.34,685,35,0.035036496350365,0.275912408759124,0.207299270072993,0.430656934306569,0.0510948905109489
13.345,689,35,0.0362844702467344,0.277213352685051,0.206095791001451,0.429608127721335,0.0507982583454282
13.35,692,37,0.0332369942196532,0.278901734104046,0.205202312138728,0.429190751445087,0.0534682080924856
13.355,696,37,0.0387931034482759,0.277298850574713,0.204022988505747,0.426724137931034,0.0531609195402299
13.36,701,37,0.0442225392296719,0.276747503566334,0.202567760342368,0.423680456490728,0.0527817403708987
13.365,706,38,0.0424929178470255,0.277620396600567,0.201133144475921,0.424929178470255,0.0538243626062323
13.37,707,38,0.0367751060820368,0.28005657708628,0.202263083451202,0.427157001414427,0.0537482319660538
13.375,709,38,0.0338504936530324,0.282087447108604,0.201692524682652,0.428772919605078,0.0535966149506347
13.38,714,38,0.0378151260504202,0.280112044817927,0.200280112044818,0.428571428571429,0.0532212885154062
13.385,718,38,0.0417827298050139,0.278551532033426,0.1991643454039,0.427576601671309,0.052924791086351
13.39,719,39,0.0389429763560501,0.278164116828929,0.198887343532684,0.429763560500695,0.0542420027816412
13.395,725,39,0.0413793103448276,0.277241379310345,0.197241379310345,0.430344827586207,0.0537931034482759
13.4,728,39,0.0357142857142857,0.278846153846154,0.200549450549451,0.431318681318681,0.0535714285714286
13.405,734,40,0.0367847411444142,0.280653950953678,0.198910081743869,0.429155313351499,0.0544959128065395
13.41,736,41,0.0298913043478261,0.283967391304348,0.198369565217391,0.432065217391304,0.0557065217391304
13.415,740,42,0.0337837837837838,0.282432432432432,0.197297297297297,0.42972972972973,0.0567567567567568
13.42,743,42,0.0363391655450875,0.281292059219381,0.19650067294751,0.429340511440108,0.0565275908479139
13.425,745,42,0.0375838926174497,0.281879194630872,0.195973154362416,0.428187919463087,0.0563758389261745
13.43,752,42,0.0438829787234043,0.280585106382979,0.194148936170213,0.425531914893617,0.0558510638297872
13.435,757,42,0.0462351387054161,0.280052840158521,0.194187582562748,0.424042272126816,0.0554821664464993
13.44,761,42,0.0473061760840999,0.278580814717477,0.193166885676741,0.425755584756899,0.0551905387647832
13.445,762,42,0.0433070866141732,0.280839895013123,0.194225721784777,0.426509186351706,0.0551181102362205
13.45,766,42,0.0417754569190601,0.281984334203655,0.193211488250653,0.428198433420366,0.0548302872062663
13.455,769,42,0.0442132639791938,0.280884265279584,0.192457737321196,0.427828348504551,0.0546163849154746
13.46,770,42,0.0441558441558442,0.280519480519481,0.192207792207792,0.428571428571429,0.0545454545454545
13.465,775,42,0.0451612903225806,0.281290322580645,0.192258064516129,0.427096774193548,0.0541935483870968
13.47,778,42,0.044987146529563,0.280205655526992,0.19280205655527,0.428020565552699,0.0539845758354756
13.475,785,43,0.0484076433121019,0.277707006369427,0.193630573248408,0.425477707006369,0.0547770700636943
13.48,790,43,0.0531645569620253,0.277215189873418,0.192405063291139,0.422784810126582,0.0544303797468354
13.485,793,43,0.0529634300126103,0.276166456494325,0.194199243379571,0.422446406052963,0.0542244640605296
13.49,794,43,0.0478589420654912,0.279596977329975,0.195214105793451,0.423173803526448,0.0541561712846348
13.495,798,43,0.0463659147869674,0.278195488721805,0.196741854636591,0.424812030075188,0.0538847117794486
13.5,803,43,0.0473225404732254,0.277708592777086,0.196762141967621,0.424657534246575,0.0535491905354919
13.505,806,43,0.0459057071960298,0.277915632754342,0.198511166253102,0.424317617866005,0.0533498759305211
13.51,810,43,0.0469135802469136,0.277777777777778,0.197530864197531,0.424691358024691,0.0530864197530864
13.515,810,44,0.0419753086419753,0.277777777777778,0.198765432098765,0.42716049382716,0.054320987654321
13.52,812,44,0.0394088669950739,0.277093596059113,0.200738916256158,0.428571428571429,0.0541871921182266
13.525,817,44,0.0428396572827417,0.275397796817625,0.200734394124847,0.427172582619339,0.0538555691554468
13.53,822,44,0.0437956204379562,0.276155717761557,0.199513381995134,0.427007299270073,0.0535279805352798
13.535,823,44,0.0437424058323208,0.275820170109356,0.199270959902795,0.427703523693803,0.0534629404617254
13.54,827,44,0.0447400241837969,0.275695284159613,0.199516324062878,0.426844014510278,0.0532043530834341
13.545,831,44,0.0445246690734055,0.276774969915764,0.1985559566787,0.42719614921781,0.0529482551143201
13.55,833,46,0.0360144057623049,0.278511404561825,0.204081632653061,0.426170468187275,0.0552220888355342
13.555,840,46,0.0380952380952381,0.276190476190476,0.205952380952381,0.425,0.0547619047619048
13.56,847,46,0.038961038961039,0.276269185360094,0.20543093270366,0.425029515938607,0.0543093270365998
13.565,852,46,0.0363849765258216,0.279342723004695,0.205399061032864,0.424882629107981,0.0539906103286385
13.57,858,46,0.0384615384615385,0.280885780885781,0.203962703962704,0.423076923076923,0.0536130536130536
13.575,862,46,0.0394431554524362,0.280742459396752,0.204176334106729,0.422273781902552,0.0533642691415313
13.58,867,46,0.0322952710495963,0.282583621683968,0.206459054209919,0.42560553633218,0.0530565167243368
13.585,871,47,0.0321469575200918,0.281285878300804,0.207807118254879,0.424799081515499,0.0539609644087256
13.59,875,47,0.0297142857142857,0.282285714285714,0.208,0.426285714285714,0.0537142857142857
13.595,880,48,0.0284090909090909,0.282954545454545,0.206818181818182,0.427272727272727,0.0545454545454545
13.6,886,49,0.0327313769751693,0.281038374717833,0.206546275395034,0.424379232505643,0.0553047404063205
13.605,892,49,0.031390134529148,0.281390134529148,0.207399103139013,0.424887892376682,0.054932735426009
13.61,895,49,0.0290502793296089,0.28268156424581,0.207821229050279,0.425698324022346,0.0547486033519553
13.615,900,49,0.03,0.281111111111111,0.206666666666667,0.427777777777778,0.0544444444444444
13.62,907,49,0.0341786108048512,0.280044101433297,0.206174200661522,0.425578831312018,0.0540242557883131
13.625,910,49,0.032967032967033,0.281318681318681,0.206593406593407,0.425274725274725,0.0538461538461538
13.63,914,49,0.0328227571115974,0.281181619256017,0.205689277899344,0.426695842450766,0.0536105032822757
13.635,916,49,0.0294759825327511,0.281659388646288,0.205240174672489,0.430131004366812,0.0534934497816594
13.64,921,49,0.0347448425624321,0.280130293159609,0.204125950054289,0.427795874049946,0.0532030401737242
13.645,930,49,0.0376344086021505,0.280645161290323,0.202150537634409,0.426881720430108,0.0526881720430108
13.65,935,49,0.0406417112299465,0.279144385026738,0.202139037433155,0.425668449197861,0.0524064171122995
13.655,938,49,0.0362473347547974,0.280383795309168,0.204690831556503,0.426439232409382,0.0522388059701493
13.66,940,49,0.0372340425531915,0.280851063829787,0.204255319148936,0.425531914893617,0.0521276595744681
13.665,945,50,0.0380952380952381,0.28042328042328,0.203174603174603,0.425396825396825,0.0529100529100529
13.67,950,50,0.0368421052631579,0.282105263157895,0.203157894736842,0.425263157894737,0.0526315789473684
