t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
6.1836339541059,18.6983643133809,121.227792672924,89.5757439774961,0,89.5757439774961,168.492829320336,0,42.060707330084,440.055437614221,421.35707330084,0.0424909289037648,0.275483001255854,0.20355558941195,0.38289000639062,0.0955804740378119
6.23447519601483,19.6595890239976,127.457748557362,94.1787301747885,0,94.1787301747885,177.15918298572,0,44.2272957464301,462.682546488299,443.022957464301,0.0424904487390141,0.275475592335933,0.203549346932563,0.382895755049193,0.0955888569432965
6.28531643792377,20.6703476510543,134.007843643867,99.0181951666893,0,99.0181951666893,186.270831048445,0,46.5052077621113,486.472425272168,465.802077621113,0.0424902760716392,0.275468529524348,0.203543284311113,0.382901108822832,0.0955968012700678
6.3361576798327,21.7331584068548,140.894529733869,104.106335972524,0,104.106335972524,195.850692565114,0,48.9001731412785,511.48488981964,489.751731412785,0.042490323447323,0.275461763461969,0.203537461310409,0.382906116022655,0.0956043357576442
6.46080739277266,24.5790472276099,159.320196972108,117.71549895412,0,117.71549895412,221.478556740982,0,55.3071391852455,578.400439080065,553.821391852455,0.0424948626710975,0.275449647350724,0.20351903456599,0.382915609630656,0.0956208457815324
6.58545710571261,27.7978772391065,180.153707983412,133.102658708546,0,133.102658708546,250.455093353567,0,62.5512733383918,654.060610623024,626.262733383918,0.0425004606417557,0.275438858505494,0.203502024960286,0.382923370228635,0.0956352856638297
6.71010681865257,31.4337444797721,203.701425232424,150.501639570987,0,150.501639570987,283.212451842729,0,70.7406129606822,739.589874086594,708.156129606822,0.0425015884899632,0.275424843375525,0.203493374969281,0.3829317595681,0.0956484335971312
6.83475653159252,35.5404787707802,230.321302032515,170.178697967485,0,170.178697967485,320.25,0,80.0000000000001,836.290478770781,800.750000000001,0.0424977680279455,0.275408255718817,0.20349232986321,0.382941104950422,0.0956605414396058
6.83475653159252,35.5404787707802,230.321302032515,170.178697967485,0,170.178697967485,320.25,0,80.0000000000001,836.290478770781,800.750000000001,0.0424977680279455,0.275408255718817,0.20349232986321,0.382941104950422,0.0956605414396058
6.83475653159252,17.7702393853901,115.160651016258,85.0893489837427,0,85.0893489837427,160.125,0,40.0000000000001,418.145239385391,400.375,0.0424977680279455,0.275408255718817,0.20349232986321,0.382941104950422,0.0956605414396058
6.88566046136932,18.6842782079388,121.085688449302,89.4682049535524,0,89.4682049535524,168.368114722284,0,42.060778680571,439.667065013648,420.98278680571,0.0424964244418871,0.275403135883156,0.203490804913429,0.382944569016233,0.0956650657452936
6.93656439114613,19.6453320702253,127.315712881762,94.0722087218568,0,94.0722087218568,177.035337282895,0,44.2275843207237,462.296175277462,442.650843207237,0.0424951213546912,0.275398585777503,0.203489048260882,0.382947873571831,0.0956693710350925
6.98746832092293,20.6558800226339,133.8663989311,98.9129358211401,0,98.9129358211401,186.148467801792,0,46.5058669504481,486.089549527115,465.433669504481,0.042493980878068,0.275394521567745,0.203487065124865,0.382950976796115,0.0956734556332072
7.03837225069973,21.7185003401705,140.754244234549,104.002593408836,0,104.002593408836,195.730470114708,0,48.901367528677,511.10717562694,489.38867528677,0.0424930452473689,0.275390859190924,0.203484901735654,0.382953868480948,0.095677325345106
7.163111126589,24.5539435485363,159.177256289534,117.613820676177,0,117.613820676177,221.357861572569,0,55.3082153931422,578.011097479958,553.457153931422,0.0424800555829945,0.275387889581227,0.203480212039103,0.382964726002071,0.0956871167946044
7.28785000247826,27.7589325814764,180.011712108701,133.003941601169,0,133.003941601169,250.337522967896,0,62.5531307419741,653.665240001217,625.90630741974,0.0424665882209443,0.275388227938151,0.203474092642469,0.382975118835186,0.0956959723632507
7.41258887836753,31.3916877968035,203.561806946628,150.399385576384,0,150.399385576384,283.09395401841,0,70.7422385046026,739.189072842829,707.797385046026,0.0424677378902193,0.275385303199566,0.203465379971009,0.382979083997638,0.0957024949415672
7.5373277542568,35.5111627160696,230.184161324659,170.065838675341,0,170.065838675341,320.125,0,80,835.886162716069,800.375,0.0424832522656938,0.27537740375641,0.203455741057779,0.382976790714908,0.0957068122052094
7.5373277542568,35.5111627160696,230.184161324659,170.065838675341,0,170.065838675341,320.125,0,80,835.886162716069,800.375,0.0424832522656938,0.27537740375641,0.203455741057779,0.382976790714908,0.0957068122052094
7.5373277542568,17.7555813580348,115.09208066233,85.0329193376704,0,85.0329193376704,160.0625,0,40,417.943081358035,400.1875,0.0424832522656938,0.27537740375641,0.203455741057779,0.382976790714908,0.0957068122052094
7.58811208892756,18.6699197850771,120.999528782116,89.3969197653871,0,89.3969197653871,168.279658838003,0,42.0542897095007,439.400316880084,420.730397095007,0.0424895455643748,0.275374241059408,0.20345210581581,0.382975733911288,0.0957083736491198
7.63889642359832,19.630439497324,127.209822609172,93.9856285839552,0,93.9856285839552,176.918860954502,0,44.2140902386255,461.958841883579,442.328402386255,0.0424939144303059,0.275370468266156,0.203450221237763,0.382975375540249,0.0957100205255259
7.68968075826908,20.639538822683,133.738664635535,98.8103684360179,0,98.8103684360179,186.001726457243,0,46.4848066143106,485.675104965789,465.035566143106,0.0424965962052695,0.275366522327628,0.203449522995374,0.382975624147638,0.095711734324091
7.74046509293984,21.6998046856192,140.602535818942,103.883100006131,0,103.883100006131,195.551008660058,0,48.8721271650146,510.608576335765,488.908771650146,0.0424979244205837,0.275362660039781,0.203449579228806,0.382976349640215,0.0957134866706143
7.8654036463249,24.5401643186394,159.020945787711,117.515591425207,0,117.515591425207,221.191729770335,0,55.2823074425837,577.550738744476,553.010574425837,0.0424900578812983,0.275336754193066,0.203472324666524,0.382982333727385,0.0957185295317267
7.99034219970996,27.7478292785643,179.851296641362,132.936384532758,0,132.936384532758,250.192644939296,0,62.5325362348241,653.260691626805,625.512862348241,0.0424758899995411,0.275313207952986,0.203496683998709,0.382990509219597,0.0957237088291663
8.11528075309502,31.3778004821569,203.421058140575,150.354513040896,0,150.354513040896,282.982956945177,0,70.7301142362942,738.866442845099,707.488642362942,0.0424674862229942,0.275315058777438,0.203493492628975,0.382996087703638,0.0957278746669546
8.24021930648008,35.4907586707941,230.094237656329,170.030762343673,0,170.030762343673,320.062500000001,0,80.0000000000004,835.678258670798,800.187500000004,0.0424694053034771,0.27533830785823,0.203464384264487,0.382997279968827,0.0957306226049793
8.24021930648008,35.4907586707941,230.094237656329,170.030762343673,0,170.030762343673,320.062500000001,0,80.0000000000004,835.678258670798,800.187500000004,0.0424694053034771,0.27533830785823,0.203464384264487,0.382997279968827,0.0957306226049793
