t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
19.1222669652643,14.0721427250167,20.660921656923,12.8632734865246,122.275064284493,135.138337771017,124.039407542352,0,30.7598518855881,324.670661580898,310.598518855881,0.0433428220970016,0.0636365526725456,0.416232058397261,0.382046862313876,0.0947417045193155
19.1359881577088,14.1165436635043,20.7246909862626,12.9100419332331,122.64346240029,135.553504333523,124.422556255828,0,30.8556390639571,325.672934303075,311.556390639571,0.043345768642743,0.0636365162816261,0.416225882029776,0.382047579489793,0.0947442535560614
19.1497093501533,14.1606631125626,20.7886614390539,12.9528695822384,123.017287700118,135.970157282356,124.807054977128,0,30.951763744282,326.678300555383,312.51763744282,0.0433474249391165,0.0636364931607373,0.416220352105403,0.382048806930074,0.094746922864669
19.1634305425978,14.2042506863872,20.8528396879902,12.9893646844869,123.399054856209,136.388419540696,125.193007382949,0,31.0482518457372,327.686769143759,313.482518457372,0.0433470375490065,0.0636365018413114,0.416215826769805,0.38205084602615,0.0947497878137279
19.1771517350423,14.2480693774323,20.9172064661305,13.026819491601,123.781114651598,136.807934143199,125.580112487463,0,31.1450281218658,328.698350596091,314.450281218658,0.0433469451598815,0.0636364813763057,0.416211197577046,0.38205276132273,0.0947526145640363
19.1908729274869,14.2926404480884,20.9817488178828,13.0702159879321,124.158242489791,137.228458477723,125.968165836485,0,31.2420414591213,329.713055039301,315.420414591212,0.043348724685423,0.063636390786473,0.41620571700252,0.382053922073149,0.0947552454524353
19.2045941199314,14.3371586842606,21.0464878066666,13.1118602584365,124.538517780947,137.650378039384,126.35749267684,0,31.3393731692101,330.730890376362,316.393731692101,0.0433499231594163,0.0636362928866921,0.416200548677936,0.382055309478499,0.0947579257974568
19.2183153123759,14.3815084079572,21.1114267708254,13.15064791421,124.923103962073,138.073751876283,126.748142917687,0,31.4370357294217,331.751865702174,317.370357294217,0.0433501960192985,0.063636196065218,0.416195856454465,0.382057061380548,0.0947606900804708
19.2320365048204,14.4260419553041,21.1765570906936,13.1899468437593,125.308470551371,138.49841739513,127.139979588659,0,31.5349948971647,332.775990926951,318.349948971647,0.0433506092645693,0.0636360725174495,0.41619113509163,0.382058751397626,0.0947634317287243
19.2487278750725,14.4808819097055,21.2560338637839,13.242443008167,125.774114957276,139.016557965443,127.618073463381,0,31.6545183658454,334.026065568159,319.545183658454,0.043352550601326,0.0636358537697607,0.416184760099436,0.382060224091525,0.0947666114379513
19.2654192453246,14.535721309276,21.3358022288072,13.2930944149624,126.24365849015,139.536752905112,128.098044107135,0,31.7745110267838,335.280831577114,320.745110267838,0.0433538691755865,0.0636356159355922,0.416178736639224,0.382061937464722,0.0947698407848756
19.2821106155767,14.5903363137142,21.415868697717,13.3397641890708,126.719351686409,140.05911587548,128.579987658558,0,31.8949969146394,336.540305460108,321.949969146394,0.043353904649747,0.0636353754669528,0.416173378353583,0.382064155681938,0.0947731858477797
19.2988019858288,14.645283263887,21.4962199494079,13.3877703096481,127.195620658817,140.583390968465,129.063688734299,0,32.0159221835747,337.804505099634,323.159221835747,0.0433543160105796,0.0636350896003227,0.416167898432856,0.382066215180381,0.094776480775861
19.3177148481145,14.7088949169223,21.5875866574188,13.4528648217071,127.726448067037,141.179312888744,129.61351963693,0,32.1533799092325,339.242694009248,324.533799092325,0.0433580300376973,0.0636346398570645,0.416160216216463,0.382067239547971,0.0947798743408046
19.3366277104001,14.7721727347942,21.6793408755849,13.5124179053175,128.265652669858,141.778070575176,130.165929160608,0,32.2914822901521,340.686995636315,325.914822901521,0.0433599548089694,0.0636341896029623,0.416153455785334,0.3820689689593,0.0947834308434343
19.3555405726858,14.8343607507494,21.7715029715627,13.5592097837215,128.820823674916,142.380033458637,130.72122914416,0,32.43030728604,342.137433611149,327.3030728604,0.0433579003448338,0.0636337940042737,0.416148656859503,0.382072279447589,0.0947873693438004
19.3744534349715,14.89729268953,21.8640279868772,13.6107639702658,129.373579699625,142.984343669891,131.278697325415,0,32.5696743313537,343.594036003067,328.696743313537,0.0433572505006955,0.0636333163439486,0.416143264106642,0.382075017519346,0.0947911515293676
19.3916429444733,14.9570448259104,21.9483906801313,13.6799934757145,129.854735175061,143.534728650776,131.786495464726,0,32.6966238661814,344.923283487725,329.966238661814,0.0433633956938797,0.0636326734982866,0.416135226359354,0.382074802640616,0.094793901807864
19.4088324539751,15.0158604140024,22.0330951556845,13.738338680663,130.349466067315,144.087804747978,132.29671992293,0,32.8241799807326,346.257660221328,331.241799807326,0.0433661464829521,0.0636320800573798,0.416128858076027,0.382075936856866,0.0947969785267749
19.4260219634769,15.0724537719108,22.1181742117135,13.7735197760533,130.870670689692,144.644190465745,132.809891741967,0,32.9524729354918,347.597183126829,332.524729354918,0.0433618409571843,0.0636316267374444,0.416125899423554,0.38207988496129,0.0948007479205271
19.4432114729787,15.1299882966892,22.203549448224,13.8157632896278,131.386631346925,145.202394636553,133.324755267821,0,33.0811888169553,348.941876466242,333.811888169553,0.043359623241302,0.0636310828413052,0.416122008934631,0.382082989344844,0.0948042956379175
19.4571031296054,15.1789430073107,22.2727184122055,13.8719797693502,131.782020529063,145.654000298413,133.741374968495,0,33.1853437421237,350.032380428547,334.853437421237,0.0433643967130327,0.0636304515169049,0.416115789402362,0.382082865604474,0.0948064967632268
19.470994786232,15.2272589013864,22.3421147152051,13.920830352667,132.186566348188,146.107396700855,134.159609132848,0,33.289902283212,351.126281733506,335.89902283212,0.0433669015780009,0.0636298559165163,0.41611068240043,0.382083643726421,0.094808916378632
19.4848864428587,15.2744493053013,22.4117511880039,13.9576657379751,132.605153313138,146.562819051113,134.579656191294,0,33.3949140478234,352.223589783535,336.949140478234,0.0433657760250767,0.063629330453924,0.416107334381509,0.382085868450781,0.0948116906887094
19.4987780994854,15.3219642579019,22.4815914888171,13.9963430142914,133.023241969809,147.0195849841,135.000941178334,0,33.5002352945835,353.324317203737,338.002352945835,0.0433651563502968,0.0636287693605124,0.416103782914338,0.382087885279882,0.0948144060949711
19.5116748569499,15.3672291399883,22.546591187658,14.0421394655361,133.402296467571,147.444435933107,135.392821696612,0,33.5982054241531,354.349283381519,338.982054241531,0.0433674621642817,0.0636281551707913,0.416099150888807,0.382088600277592,0.0948166314985283
19.5245716144143,15.4123224191208,22.6117795326134,14.0852102766046,133.785455461945,147.870665738549,135.78595621693,0,33.6964890542325,355.377212961446,339.964890542325,0.0433689101523593,0.0636275447831444,0.416094955853546,0.382089653653908,0.0948189355570419
19.5374683718787,15.4571146963509,22.6771604082051,14.1243190275167,134.174020209178,148.298339236695,136.18039971592,0,33.79509992898,356.408113986151,340.9509992898,0.0433691436580242,0.0636269476431905,0.416091366658553,0.382091188084488,0.0948213539557441
19.5503651293431,15.5020632199117,22.7427227754909,14.1638349136009,134.563408457373,148.727243370974,136.575972917172,0,33.8939932292931,357.441995512842,341.939932292931,0.0433694513082325,0.0636263311558024,0.416087771549023,0.38209268813313,0.0948237578538119
19.565425285661,15.5551745275185,22.8195028518951,14.2145556550677,135.01490038067,149.229456035738,137.039167110106,0,34.0097917775266,358.653092302784,343.097917775266,0.0433710871629302,0.0636255572352079,0.416083003990258,0.382093923212056,0.0948264283995484
19.580485441979,15.6082759719407,22.8965380433329,14.2637005073921,135.469762288626,149.733462796018,137.50400067148,0,34.1260001678701,359.868277650642,344.260001678701,0.0433721918304039,0.0636247745781049,0.41607852676967,0.382095364362648,0.0948291424591735
19.5955455982969,15.661217978122,22.9738331807861,14.3098396433025,135.929500511526,150.239340154829,137.970538668492,0,34.242634667123,361.087564649352,345.42634667123,0.0433723548284761,0.0636239943712705,0.416074533889652,0.382097175798545,0.0948319411120558
19.6106057546148,15.7144004876163,23.0513791909897,14.356793606186,136.390110647271,150.746904253457,138.438626755558,0,34.3596566888894,362.31096737651,346.596566888894,0.0433726878360987,0.0636231891016287,0.41607049696843,0.382098912870317,0.0948347132235254
19.6289040916877,15.7799687538953,23.1459222293753,14.4209290090829,136.944654646727,151.36558365581,139.009204708149,0,34.5023011770371,363.802980524267,348.023011770371,0.0433750397843229,0.0636221346950493,0.416064715681223,0.382100235978898,0.0948378738605077
19.6472024287606,15.8454204592969,23.240851182651,14.4817570920114,137.505237949235,151.986995041246,139.582276979118,0,34.6455692447794,365.301112907091,349.455692447794,0.0433763268148789,0.0636210796011507,0.416059490845027,0.382101975732602,0.0948411270063418
19.6655007658334,15.9103076200003,23.3361793096216,14.5349950115773,138.076365948459,152.611360960036,140.158032215726,0,34.7895080539316,366.805388159316,350.895080539316,0.043375337804716,0.0636200559286383,0.416055395821372,0.382104616617166,0.0948445938281073
19.6837991029063,15.975720623406,23.431881135114,14.5910576695796,138.647117198502,153.238174868082,140.736044802557,0,34.9340112006392,368.315832629798,352.340112006392,0.0433750580563924,0.063618989625857,0.416051011909947,0.382106964551843,0.0948479758559609
19.7024368881325,16.0445449738714,23.5297034610936,14.666892855337,139.211464783696,153.878357639033,141.326448880102,0,35.0816122200254,369.860667174126,353.816122200254,0.0433799708859494,0.063617750005345,0.41604412498015,0.382107267474232,0.0948508866543234
19.7210746733587,16.1125632257207,23.6279519799454,14.7327355755303,139.789006565309,154.521742140839,141.919755296628,0,35.229938824157,371.41195146729,355.29938824157,0.0433819190849051,0.0636165634589878,0.416038691082476,0.382108746732472,0.0948540796411599
19.7397124585849,16.1784556952336,23.7266614117973,14.775974765315,140.392990824501,155.168965589816,142.516501601291,0,35.3791254003227,372.96970969846,356.791254003227,0.0433773984174577,0.063615518351289,0.416036373879443,0.382112804057233,0.0948579052945777
19.7583502438111,16.2454279367629,23.8257538058385,14.8272308078659,140.991288233872,155.818519041738,143.115418278061,0,35.5288545695152,374.533973631915,358.288545695152,0.0433750449371214,0.063614399448991,0.41603307046018,0.382115985074059,0.0948615000796491
19.7737342388903,16.3037547393213,23.9077816408403,14.8969066451523,141.458470140364,156.355376785516,143.610526741085,0,35.6526316852713,375.830071592034,359.526316852713,0.0433806551728494,0.0636132748493642,0.416026786050374,0.382115582536395,0.094863701391017
19.7891182339695,16.3610732321799,23.9901177925082,14.955371050227,141.939290698203,156.89466174843,144.10782363275,0,35.7769559081876,377.130632314056,360.769559081876,0.0433830398018563,0.0636122227603364,0.416022057889415,0.382116463858986,0.0948662156894068
19.8045022290488,16.4163421115255,24.072789047424,14.9926731709078,142.444201372101,157.436874543009,144.607730872346,0,35.9019327180866,378.435669292391,362.019327180866,0.043379478848337,0.0636113109856581,0.416020178112144,0.382119717051877,0.0948693150019842
19.819886224128,16.4722890137541,24.1557279391254,15.0348713948636,142.945857252554,157.980728647417,145.109165269234,0,36.0272913173086,379.74520218684,363.272913173086,0.0433772142976265,0.0636103571553236,0.416017708025416,0.382122445349128,0.0948722751725054
19.8327608615251,16.5210790299024,24.225308824068,15.0877784351024,143.348673211844,158.436451646946,145.529408376811,0,36.1323520942028,380.844599971931,364.323520942028,0.0433801057731161,0.0636094323665178,0.416013386191174,0.382122809113054,0.0948742665561383
19.8456354989222,16.5694684731457,24.2951014576214,15.1357424248323,143.758004269568,158.8937466944,145.951078521617,0,36.2377696304043,381.947164777189,365.377696304043,0.0433815721156396,0.0636085398664867,0.416009755661079,0.38212373851959,0.0948763938372048
19.8585101363193,16.6172291686045,24.3651123454234,15.1765804008239,144.176145300179,159.352725701003,146.374270437141,0,36.3435676092852,383.052905261457,366.435676092852,0.0433810289397549,0.0636076949443649,0.416007093307998,0.382125467335202,0.0948787154726801
19.8713847737164,16.6651727372372,24.4353215933285,15.2180450497104,144.594962910454,159.813007960165,146.798663642795,0,36.4496659106986,384.161831844224,367.496659106986,0.0433806051403744,0.0636068436992382,0.416004388548856,0.382127144016538,0.0948810185949938
